review_id,岗位,岗位描述,岗位标签,human_score,technology_role,strict_ai,human_confidence,human_evidence,human_note,canonical_id,split,model_technology_role,model_strict_ai,model_score,boundary_pair,model_evidence,model_reason,model_confidence,request_id,model,prompt_version,schema_version,prompt_fingerprint,stage,thinking,content_hash,label_status,input_tokens,output_tokens,score_delta_model_minus_human,error_type
DEV-3D6AB985EE,算法研究员/工程师(通信算法 26届校招岗),"职位要求:1、硕士/博士学历,通信、电子信息相关专业;2、熟练掌握C/C++语言,了解嵌入式软件开发;3、有通信产品相关协议层研发经验;4、有蓝牙/WIFI协议栈开发经验者优先。",c++通信电子信息蓝牙通信产品,2,core,False,high,了解嵌入式软件开发,这条不是只看“通信、电子信息专业背景”，而是岗位标题已经写明“算法研究员/工程师（通信算法）”，正文又明确要求 C/C++、嵌入式软件开发、通信协议层研发、蓝牙/WIFI 协议栈开发经验，岗位标签也对应 c++、通信、蓝牙通信产品。它符合手册中“软件和编程”“嵌入式”“通信算法/协议开发”等数字技术定义，且这些能力本身就是岗位主要产出，因此为 core / 2 分。但原文没有机器学习、深度学习、神经网络、模型训练、推理、评估或部署，所以不是严格 AI。,449,development,core,False,2,1_vs_2,"熟练掌握C/C++语言,了解嵌入式软件开发|有通信产品相关协议层研发经验|有蓝牙/WIFI协议栈开发经验者优先",数字技术对象：C/C++编程、嵌入式软件、通信协议栈研发。移除这些后，岗位主要产出（通信算法研发）无法成立，故为core。未出现AI/ML，strict_ai=false。不是1分，因为编程和协议研发是核心交付，非辅助工具。,high,66e4837a06e14d956c307ef29b79283d24fad4323112cb2a75eceb7bdb0c7f0d,deepseek-v4-pro,2.1.0,2.1.0,aa500b26c91d7c256aebbf68149cf850c08fce888a68f99a956bed35f003bb61,development,False,a73695e94a65a63e09830e865c0d28dfe2c91a82b1d7d3970e588d6221c03dd0,llm_v2_1_stability,5359,1244,0,match
DEV-59A1521224,电控工程师,"招聘要求:1、硕士学历;2、自动化 机械电子工程 机械工程及自动化 测控技术与仪器等相关专业 ;3、要求具有较强的责任心、有较强钻研创新能力,优秀的理解、沟通表达能力及分析问题解决问题的能力。4、勤奋、踏实、有耐心、有韧性,能与团队成员很好的合作。5、985院校;。6、北京市生源优先,择优录用,应届毕业生非京籍可解决北京市户口。",,0,none,False,high,,原文只有学历、专业背景和通用能力要求，“自动化、机械电子工程、测控技术与仪器”等只是相关专业要求，没有明确写出软件、系统、数据、编程、算法、自动化控制系统、数字硬件或 AI 相关职责/技能，因此不符合本手册定义下的数字技术，判 0 / none / false。,512,development,none,False,0,0_vs_1,,岗位为电控工程师，但描述仅列出专业和素质要求，未明示任何数字工具、软件、编程或系统职责。自动化、测控等专业背景不自动构成数字技术对象。,high,66e4837a06e14d956c307ef29b79283d24fad4323112cb2a75eceb7bdb0c7f0d,deepseek-v4-pro,2.1.0,2.1.0,aa500b26c91d7c256aebbf68149cf850c08fce888a68f99a956bed35f003bb61,development,False,15b5ab2a73e67207e131c01ece32b6062e776f01c5b46b81d31c44db6c9f196c,llm_v2_1_stability,5359,1244,0,match
DEV-3A839BB8E7,材料工程师,"任职要求: 1、大专或以上学历,电子相关专业; 2、3年以上材料认证相关工作,熟悉汽车电子材料基础知识、有材料测试及材料 分析经验或检测机构工作经验优先。3、熟悉导航及行车记录仪材料的力学性能、理化性能、可靠性测试、及失效原来机制;4、有一定的组织协调能力,思维清晰,有条理。 岗位职责:1、对供应商提供的材料样品进行认证与评估; 2、负责对研发新产品材料的认证和导入; 3、负责物料异常跟进、反馈和总结、协助供应商品质改善,确保物料质量稳定; 4、负责制定新物料测试流程及检验规范;",,0,none,False,high,,岗位主业是汽车电子相关材料的认证、测试、评估、导入、异常跟进和检验规范制定，属于材料认证/质量测试工作；“电子相关专业”“导航及行车记录仪材料”只是专业背景和产品对象，原文没有明确软件、系统、数据、编程、算法、数字硬件开发/测试或 AI 职责，因此不符合本手册定义下的数字技术，判 0 / none / false。,426,development,none,False,0,0_vs_1,,岗位职责为材料认证、测试流程制定等，未明示任何数字工具、系统、软件或数据要求，仅涉及材料物理性能测试，无数字技术对象，故为none。,high,8c4959257c75097f0586147c126f8a0f3abec9b8e45e694e7c6c7e07599e3fb6,deepseek-v4-pro,2.1.0,2.1.0,aa500b26c91d7c256aebbf68149cf850c08fce888a68f99a956bed35f003bb61,development,False,738264704a168d68d6e3083691622235aefeb8dd22494c3cf21b4b13756cdb67,llm_v2_1_stability,5936,1080,0,match
DEV-39DF2A6CB7,实施工程师-金融 (MJ001097),"工作内容1、配合项目经理/高级实施人员在客户现场进行系统实施上线;2、配合项目经理/高级实施人员在客户现场进行系统测试;3、独立在客户现场进行系统环境搭建以及安装;4、独立在客户现场完成日常维护工作。职位要求:1、本科及以上学历,计算机相关专业;2、1年以上软件实施工作经验;3、熟悉EJB、servlet,熟悉spring、struts、hibernate等开源框架;4、熟练使用Oracle,能使用SQLServer/DB2等数据库者优先,能熟练编写SQL、存储过程、用户自定义函数、视图、触发器;5、熟悉weblogic、tomcat、websphere等应用服务器,熟悉windows系统上的安装部署和配置;熟悉UNIX系统上的安装部署者优先;6、活泼外向,具有较强的沟通能力和团队协作精神。有较强的抗压能力;7、有证券从业资格证/基金从业资格证书者尤佳。",,2,core,False,high,熟悉windows系统上的安装部署和配置,岗位明确负责系统实施上线、系统测试、系统环境搭建安装和日常维护，并要求 Oracle、SQL、应用服务器、Windows/UNIX 部署配置等能力，系统实施与部署维护本身就是主要交付，符合本手册定义下的数字技术 core。没有 AI/机器学习模型训练、推理、评估或部署职责，所以 strict_ai=false。,301,development,core,False,2,1_vs_2,配合项目经理/高级实施人员在客户现场进行系统实施上线|进行系统测试|独立在客户现场进行系统环境搭建以及安装|独立在客户现场完成日常维护工作,数字对象：系统实施、测试、环境搭建、维护。岗位核心是软件系统部署和运维，移除后实施工程师的主要产出不成立，故为core。未达3因无AI/ML。,high,af6ca5589937f6883d8df16c8617146507e92462789dddaf10d9faca7e857996,deepseek-v4-pro,2.1.0,2.1.0,aa500b26c91d7c256aebbf68149cf850c08fce888a68f99a956bed35f003bb61,development,False,863d514d0693995c97cb60a6baa94e79d3eae3dae32576cc1fa9afe4d2b01abc,llm_v2_1_stability,6540,1147,0,match
DEV-936F5CE145,三新经理人,"因新平安转型发展的需要,公司需要严格筛选一批人员,通过1-2年的培养,成为平安集团提供给客户金融顾问、健康助理、养老管家服务的价值传递者,成为一名三新经理人。""三新经理人培养计划""是新平安的重要人才培养计划,完全不同于平安传统的人才培养计划。""新平安"":中国平安已经不是您所了解的传统保险公司,它是一家转型后的平安,平安集团致力于成为客户综合金融、医疗健康服务提供商。""新梦想"":公司除了提供全套专业金融知识培训外,合格学员将会派遣到厦门大学进行管理类研修,在这里您不仅可以获得丰厚的收入,还可以不断提升自己的社会生存能力,收获大量知识和技能,成为复合型人才,实现自己的价值。【基本要求】1、年龄:25~45周岁,有广州生活与工作经验;2、学历:本科以上,条件优秀者或有创业经历者可放宽至大专;3、专业能力:有创业、培训、人力资源、金融、管理、保险、销售、医学、法律、营销策划等工作经验者优先具有独立思考和深度学习能力,具有优秀的心理素质及沟通能力,懂管理、有创业精神且自律。4、有强烈的上进心与创业理想,无不良犯罪记录。【工作内容】为拥有财富的家庭提供法律及金融服务,如股权传承、股东互保、设立家族宪法、家族信托、遗嘱定立、健康保障、医疗服务、康养照护等全面系统化的服务内容;实现家业企业风险隔离,为客户的创富、守富与传富提供综合性法律、金融等设计、实施、落地等一条龙服务。【业务范围】遗嘱,家族信托,保险,银行,普惠,及平安旗下其他综合金融业务【福利待遇】一, 百万创业金:我们为每一个人提供一个公平、公正的培养和发展机会,成功晋升经理人的学员将获得公司提供一百万创业基金的支持。二,专业培训:进入本计划后,我们除了为您提供世界五百强""大健康""和""大养老""的顶尖课程,还会为您提供专业的管理类课程,不仅如此,您还有机会前往国内顶尖高校厦门大学,开启团队管理的研修成长之旅。三,优厚福利:我们将按合同为您提供一套完善的福利待遇,不仅涵盖意外、医疗保障,还提供多达十几项的福利待遇和丰厚的训练津贴,成为合格的经理人后,还将获得公司高达一百万的创业发展基金。1、训练津贴(高达25K/月)+提成+达成津贴+季度奖+服务金+续年度服务津贴+继续率奖金、增才奖金+职级养老金等多达28项(上不封顶);2、入司即享有意外保险、定期寿险和住院医疗保险等综合保障;3、绩优人员享有特别养老金;4、任职5年以上享有长期养老津贴;【上班时间】早上8:30至早上10:30,节假日随国家职位福利:年底双薪、绩效奖金、年终分红、带薪年假、周末双休、节日福利",,0,none,False,high,,岗位主业是金融顾问、健康养老服务、家族信托、保险、法律金融方案设计与客户服务，属于金融/销售/客户顾问类岗位；原文没有明示软件、系统、数据、编程、算法、自动化或数字硬件职责。“深度学习能力”是普通能力表述，不是机器学习术语，因此判 0 / none / false。,71,development,none,False,0,0_vs_1,,岗位描述为金融顾问、健康助理、养老管家等综合金融服务，未明示任何数字技术对象（如软件、数据、编程等）。业务范围涉及法律、金融产品，但无数字技术交付。故为none。,high,32c1d75347d32359d00f5d76fb43dac84e678aea9d7cf01e24db409f8eea7dff,deepseek-v4-pro,2.1.0,2.1.0,aa500b26c91d7c256aebbf68149cf850c08fce888a68f99a956bed35f003bb61,development,False,c8ec706c473bdbcddba3e939289e31932904f40a7608fa56d9a8029e4264ebdb,llm_v2_1_stability,6544,1179,0,match
DEV-158E386C95,重塑集团-机械设计工程师,"岗位职责:1.完成3D/2D图纸,及零件BOM表整理下发;2.项目表格、项目展示等文档制作;确保技术文档的边界清晰并可以准确执行;3.技术方案的可行性评估,确保技术结论的准确。任职要求:1.***本科及以上学历,机械制造或自动化等相关专业优先;2.能熟练使用Auto CAD绘图,了解CATIA、Pro-E;3.踏实认真,学习能力强,有良好的沟通能力、表达能力和团队协作能力。",,1,auxiliary,False,high,机械制造或自动化等相关专业优先,岗位主业是机械图纸、BOM 表、技术文档和方案可行性评估，属于机械/工程技术支持工作；AutoCAD、CATIA、Pro-E 是辅助完成图纸和设计表达的专业软件工具，不是软件开发、数字系统建设或自动化控制交付，因此判 1 / auxiliary。没有 AI/机器学习模型职责，strict_ai 为 false。,414,development,auxiliary,False,1,0_vs_1,能熟练使用Auto CAD绘图,岗位主要产出是机械设计（3D/2D图纸、BOM表），CAD仅作为绘图工具辅助主业，移除后机械设计工程师仍成立，故为auxiliary。边界为0_vs_1，因存在明确数字工具但非核心。,medium,8c4959257c75097f0586147c126f8a0f3abec9b8e45e694e7c6c7e07599e3fb6,deepseek-v4-pro,2.1.0,2.1.0,aa500b26c91d7c256aebbf68149cf850c08fce888a68f99a956bed35f003bb61,development,False,37ff8500533cd7c5ac635e1d57be2ed3fc4c5f5af0070de6905e2a00a5c09fbf,llm_v2_1_stability,5936,1080,0,match
DEV-4419943DA4,结算业务岗,"有意者请到广发人才招聘网http://job.gf.com.cn/recruitment/social投递岗位。部门:结算与交易管理部岗位职责:1、负责公司法人结算系统的日终清算工作,核查、跟踪法人结算系统清算遗留问题,及时发现、报告、处理买空卖空事件,保证每日法人清算工作及时、准确完成;2、负责债券结算业务管理,对深沪企业债券托管库进行明细管理、对账及回购欠库监控,确保客户资产的安全与完整;3、负责债券回购业务统计及债券兑息兑付业务量等监管报表数据统计工作;4、负责债券市场专业投资者资格数据审核及申报工作;5、负责法人结算系统用户权限管理工作;6、负责法人结算相关系统需求分析、测试及维护等工作。任职资格:1、硕士研究生(含)以上学历,IT类专业,具有证券行业电脑或清算岗位工作经验的优先,条件优秀者可适当放宽;2、熟练掌握计算机软件、硬件及网络相关专业知识;掌握SQL SERVER或ORACLE数据库平台的开发和应用专业知识;熟练使用OFFICE办公软件;3、具有一定的沟通能力和较强的语言及文字表达能力;4、具有较强的责任心、协作精神和团队意识,工作认真严谨细致;诚实守信、性格开朗,刻苦耐劳、敬业爱岗、接受加班。",,1,auxiliary,False,medium,系统需求分析、测试及维护,从岗位职能看，核心工作是证券法人结算、债券结算、对账、监管报表、资格数据审核、权限管理等清算业务，数字系统主要是完成清算与结算管理的业务工具。虽然有“系统需求分析、测试及维护”等表述，但结合整体职责更像业务部门对结算系统的使用、反馈、测试和维护配合，而不是软件/数据库/系统开发运维岗位本身。因此更稳妥判 1 / auxiliary，不是 core；无 AI 模型职责，strict_ai 为 false。,209,development,auxiliary,False,1,1_vs_2,负责法人结算相关系统需求分析、测试及维护等工作|掌握SQL SERVER或ORACLE数据库平台的开发和应用专业知识,数字技术对象为结算系统和数据库，但岗位主要产出是清算、结算业务管理、报表统计等，系统需求分析和测试只是众多业务职责之一，且数据库开发仅出现在任职资格，未明确承担技术开发或运维核心交付，故为辅助。,medium,5420ffbd935e3caa65165fcc8b00f8761508ff1f2e28154268d704308327cd6f,deepseek-v4-pro,2.1.0,2.1.0,aa500b26c91d7c256aebbf68149cf850c08fce888a68f99a956bed35f003bb61,development,False,c0e46805e9802ab3251ff52b851efad864bdc4571714eadc75366bea73babccc,llm_v2_1_stability,5883,1182,0,match
DEV-A4A05CAFDA,算法研究员,"工作职责:1、负责新产品/新需求项目的算法设计/算法开发,满足达成项目规划的目标。2、通过分析测试,对现有产品的算法进行升级优化。3、调研新方法/新技术,做可行性分析,制定新技术落地应用方案。4、分析处理产品售后的算法问题,客户现场产品调试。5、撰写相关算法开发文档,定期输出工作总结文档,并与组内成员分享。6、制作产品算法相关的使用教程,对应用工程师/技术支持等相关人员进行培训。任职资格:1、计算机、模式识别或图像处理相关研究方向,计算机、电子信息工程、自动化等相关专业;硕士3年以上或本科5年以上工作经验,工作经验丰富者优先。2、熟练掌握C/C#/C++/Matlab中至少一门语言,能够熟练使用Matlab/OpenCV/Halcon等相关图像处理工具。3、具有3年以上项目开发经验,能独立设计视觉相关算法、开发算法及调试优化,对面板显示和半导体行业有了解优先4、对机器视觉领域前沿技术感兴趣,有AOI相关经验优先",Halcon; Matlab; OpenCV; c++; 机器视觉; 图像处理; AOI; 模式识别,3,core,True,high,模式识别或图像处理,岗位主业是算法设计、算法开发、算法升级优化和视觉相关算法调试，算法能力本身就是主要产出，因此是 core；同时原文标题为“算法研究员”，任职方向包含“模式识别或图像处理”，标签还有“机器视觉、图像处理、AOI、模式识别”，按规则中“机器视觉/模式识别/计算机视觉若为核心研发可判严格 AI”，因此判 3 / core / true。,139,development,core,True,3,2_vs_3,负责新产品/新需求项目的算法设计/算法开发|能独立设计视觉相关算法、开发算法及调试优化|对机器视觉领域前沿技术感兴趣|模式识别或图像处理相关研究方向,数字技术对象：C/C#/C++/Matlab编程、OpenCV/Halcon图像处理工具、机器视觉、模式识别。核心职责是视觉算法设计开发，移除后岗位不成立，故为core。明确出现“机器视觉”“模式识别”且与算法设计、开发、调试等核心职责同时出现，按冻结口径属于严格AI，strict_ai=true，score=3。边界2_vs_3：有AI/ML语义证据，可给3。,high,b7614191cea9a2260084a761e8e402b417cced202b9c6730ce0b0e2727b0be76,deepseek-v4-pro,2.1.0,2.1.0,aa500b26c91d7c256aebbf68149cf850c08fce888a68f99a956bed35f003bb61,development,False,c6a1e96744c31e4ee6db94ce5cbaf4da07d08dd61cd21ee1b67ec29ef0daeb8b,llm_v2_1_stability,5655,1410,0,match
DEV-DBEBD0C88E,视频算法工程师-ISP方向(珠海),"岗位职责:1、负责 ISP 相关算法的研究和落地,包括3A、HDR、插帧、去雾等;2、根据算法需求收集数据,建立图像质量评价指标,测试算法性能,撰写与维护算法文档;3、负责图像、视频 ISP 相关领域的算法预研、设计、优化、验证、调优支持等工作;4、配合芯片、应用设计工程师完成算法设计与调试。任职资格:学历:硕士及以上学历;专业:电子、通信、光学、计算机、模式识别、数学、物理等相关专业;1、掌握Matlab 、C/C++、python等语言编程其中一种或多种;2、扎实的数学理论、数字信号处理基础;3、有 2 年以上视频 ISP 相关算法研发经验,有量产芯片ISP 算法经历者优先;4、具有扎实的编程功底,良好的设计能力和编程习惯。工作地点:珠海",计算机; 电子; c++; 编程; 通信; 数学; 物理; matlab; 光学; 数字信号处理,2,core,False,high,3、负责图像、视频 ISP 相关领域的算法预研、设计、优化、验证、调优支持等工作,岗位核心职责是 ISP 图像/视频算法的预研、设计、优化、验证和落地，算法能力本身就是主要产出，符合本手册中“专业算法/ISP 等非 AI 算法”为 core 的规则，因此判 2 / core。但 3A、HDR、插帧、去雾属于传统 ISP/图像信号处理算法，原文没有机器学习、深度学习、神经网络、模型训练等证据，所以 strict_ai=false，不是 3 分。,137,development,core,False,2,2_vs_3,"负责 ISP 相关算法的研究和落地,包括3A、HDR、插帧、去雾等|负责图像、视频 ISP 相关领域的算法预研、设计、优化、验证、调优支持等工作|配合芯片、应用设计工程师完成算法设计与调试",数字技术对象：ISP算法、Matlab/C/C++/Python编程、数字信号处理。核心职责是ISP算法研发与调试，移除后岗位无法成立，故为core。未出现AI/ML语义，仅为传统ISP算法，故strict_ai=false，score=2。边界2_vs_3：无AI/ML证据，不能给3。,high,b7614191cea9a2260084a761e8e402b417cced202b9c6730ce0b0e2727b0be76,deepseek-v4-pro,2.1.0,2.1.0,aa500b26c91d7c256aebbf68149cf850c08fce888a68f99a956bed35f003bb61,development,False,2a693648583bc04019fc87a3746bf1a52e7f43cb7b74f5e04097d579f28012cf,llm_v2_1_stability,5655,1410,0,match
DEV-BCF7F9413B,机械工程师,"1、本科及以上学历,机械设计自动化等相关专业;2、五年以上从事机械非标设计经验,熟悉流延膜辊压或无纺布压花的设计经验,优先考虑;3、熟练使用机械绘图的3D和2D软件(如CAD,Solidworks);4、有较强的沟通和协调能力,工作认真负责,有团队合作精神。",技术改造与调整; 非标设备研发; 设备升级; SolidWorks; AutoCAD; 机械工程专业,1,auxiliary,False,high,3、熟练使用机械绘图的3D和2D软件(如CAD,岗位主业是机械非标设计，CAD、Solidworks 属于辅助机械设计的专业绘图软件，符合“机械设计师使用 CAD/CAE/BIM 等为 auxiliary”的规则；原文没有软件开发、数字系统建设、自动化控制系统开发或 AI 模型职责，因此判 1 / auxiliary / false。,506,development,auxiliary,False,1,1_vs_2,"熟练使用机械绘图的3D和2D软件(如CAD,Solidworks)",数字技术对象：CAD、SolidWorks，但仅作为机械设计工具。移除后，机械工程师主业仍成立，故为auxiliary。不是2分，因软件使用是辅助，非开发或运维核心。,medium,66e4837a06e14d956c307ef29b79283d24fad4323112cb2a75eceb7bdb0c7f0d,deepseek-v4-pro,2.1.0,2.1.0,aa500b26c91d7c256aebbf68149cf850c08fce888a68f99a956bed35f003bb61,development,False,33412f9d3ba13bd40081bb2ba19fc2f32c1d753e6462ae10bdb390e891d115c8,llm_v2_1_stability,5359,1244,0,match
DEV-89CD76D832,硬件测试实习生,"学历要求:大专及以上; 专业要求:机械设计制造及其自动化、电气工程及其自动化、电子信息工程、电子科学与技术、电子信息科学与技术、自动化、测控技术与仪器、材料成型及控制工程、通信工程等 职业发展:实习生-助理工程师、工程师、主任工程师、高级工程师 岗位职责及要求: 对公司的产品按照要求进行相关的测试工作; 对于测试数据能进行统计、整理,并正确地分析测试数据的准确性。 使用各种测试设备(功率计、频谱仪、微波信号源、矢网)优先;",,1,auxiliary,False,medium,专业要求:机械设计制造及其自动化、电气工程及其自动化、电子信息工程、电子科学与技术、电子信息科学与技术、自动化、测控技术与仪器、材料成型及控制工程、通信工程等 职业发展:实习生-助理工程师、工程师、主任工程师、高级工程师 岗位职责及要求: 对公司的产品按照要求进行相关的测试工作,岗位主业是产品测试、测试数据统计整理和准确性分析；原文明示使用功率计、频谱仪、微波信号源、矢网等测试设备，所以不是完全没有数字/电子测试工具线索的 0 分。但它没有明确写出软件测试、数字硬件测试设计、自动化测试平台、协议测试、缺陷定位或电子系统开发调试等核心数字技术交付，更像使用现成测试设备完成一般产品测试，因此判 1 / auxiliary。没有 AI/机器学习模型职责。,611,development,auxiliary,False,1,0_vs_1,使用各种测试设备(功率计、频谱仪、微波信号源、矢网),岗位职责为产品测试和数据统计，使用现成电子测量仪器，未明示数字硬件测试设计或自动化测试。移除数字技术后，测试工作仍可进行，故为辅助。有明确数字对象（测试设备），故不为0。无AI，不为3。,medium,f877b03e993e0989f2c62ba9044a83aac6cbd11df18bd05aa1642b1097e43286,deepseek-v4-pro,2.1.0,2.1.0,aa500b26c91d7c256aebbf68149cf850c08fce888a68f99a956bed35f003bb61,development,False,3f30b5c4ac5d6ef7ffb96d81b4067af81dcc1fdeadad632ae55b864d7be029ab,llm_v2_1_stability,4874,604,0,match
DEV-08F97381C8,驻场代表,"1、名额:3名2、年龄:28-50岁3、学历:专科及以上学历,发电厂运行、电气工程及其自动化专业、机电一体等电力相关专业。4、工作经验:具有4年以上330kV/220kV/110kv变电站运行管理工作经验,熟悉变电站、发电厂生产管理模式,掌握行业安全生产管理标准。5、品行端正、责任心强,有强烈的服务意识、良好的学习及沟通能力。6、能够吃苦耐劳,适应长期驻外工作,有330kV/220kV/110kv变电站运行风电场运维值长经验者优先。职位职责:1、代表公司,负责具体电场的运维外包业务现场安全、质量、进度、服务规范等工作的监督, 代表公司,负责代维合同相关业务现场实施,验收、审核工作,对于具体电场的生产外包管理指标负责。2、落实公司及生产运营部相关运维外包生产管理政策、规范、制度等具体要求。3、 参与电场日常各项运行维护业务,了解实际状态,数据、存在的生产、运维、安全、质量等问题,形成实况报告,定期反馈公司。5、积极学习并利用现场工作机会、锻炼提升自身技术综合水平。",,0,none,False,medium,,岗位主业是电场/变电站运维外包业务的现场监督、验收审核、生产管理政策落实、运行维护情况了解和报告反馈，属于电力生产运维管理与驻场监督岗位。原文虽有“电气工程及其自动化”“变电站运行管理”“电场运维”“数据”等表述，但没有明确软件、系统、数据库、网络、编程、算法、自动化控制系统、数字硬件开发/测试或 AI 职责；“数据”只是现场状态和问题记录，不构成核心数据分析。因此判 0 / none / false。,170,development,auxiliary,False,1,0_vs_1,"了解实际状态,数据、存在的生产、运维、安全、质量等问题,形成实况报告",数字技术对象：数据记录与报告。职责是监督运维外包业务、参与日常运维并形成报告，使用数据辅助管理，主业是电场运维监督，移除数据报告后岗位仍成立，故为auxiliary。未出现AI/ML，strict_ai=false，score=1。边界0_vs_1：有明确数字对象“数据”，不能给0；但仅为辅助记录报告，不能给2。,medium,b7614191cea9a2260084a761e8e402b417cced202b9c6730ce0b0e2727b0be76,deepseek-v4-pro,2.1.0,2.1.0,aa500b26c91d7c256aebbf68149cf850c08fce888a68f99a956bed35f003bb61,development,False,853dc492a4a6effeaa9c0359354573b92dca5e51d40d30c41eb081815526f29d,llm_v2_1_stability,5655,1410,1,within_threshold_over
DEV-1A17F273D7,销售经理,"罗格泰克(LogoTek GmbH)是一家专注于工业领域的自动化和信息化的德国公司,在重工业领域特别是冶金行业的物流跟踪及管理系统方面具有20多年的工程经验,利用核心技术把硬件系统和软件系统完美的结合在一起,为客户提供定制的解决方案。罗格泰克的业务范围随着公司的成长逐渐扩大,从最初的行车定位系统,无线数据传输系统,到后来的智能仓库管理系统,自动行车系统,图像识别系统等,能够提供物料的全流程无缝跟踪解决方案。罗格泰克公司是一个国际化运营公司,除欧洲市场外,公司在中国,越南,美国,加拿大和澳大利亚等地也实施了众多项目。2019年, 罗格泰克成为上市企业上海海希工业通讯股份有限公司的控股子公司,更好服务于中国市场。 职位描述:1.负责本公司智能仓储物流系统销售工作; 2.市场推广及客户关系维护2.负责项目投标相关事项, 包括售前方案的准备;3.负责行业研究,竞争分析,及策略制定;4.负责与其他部门、区域的沟通与衔接工作;岗位要求:1. 3年以上大客户销售工作经验;有智能仓储物流系统销售工作经验优先;2. 有较强的表达能力,能独立陈述解决方案;3. 出色的分析解决问题能力,勇于承担工作压力; 4. 熟悉冶金行业,有一定项目管理经验者优先 4. 英文良好,能与外籍同事交流5. 良好的沟通能力和团队合作精神6. 本科及以上学历,物流工程、机电自动化等相关专业优先;熟悉物流的智能化、自动化等技术应用方向",,1,auxiliary,False,medium,智能仓储物流系统,这条岗位的核心职能仍然是智能仓储物流系统的销售、市场推广、客户关系维护、投标和方案陈述，不是软件开发、系统实施、自动化控制开发或算法/数据岗位；但原文明确围绕“智能仓储物流系统”销售，并涉及售前方案准备、解决方案陈述和智能化/自动化技术应用方向，因此不是完全无数字技术线索，更适合判为销售岗位中的数字/自动化系统知识辅助，即 1 / auxiliary。没有 AI 模型研发、训练、部署等职责，strict_ai 为 false。,184,development,auxiliary,False,1,1_vs_2,负责本公司智能仓储物流系统销售工作|售前方案的准备|熟悉物流的智能化、自动化等技术应用方向,数字技术对象为智能仓储物流系统，但岗位主要产出是销售、市场推广和客户关系维护，移除数字技术后销售主业仍成立，故为辅助。售前方案准备可能涉及技术，但原文未明示承担技术方案设计、配置或诊断等核心交付，因此不是核心。,medium,5420ffbd935e3caa65165fcc8b00f8761508ff1f2e28154268d704308327cd6f,deepseek-v4-pro,2.1.0,2.1.0,aa500b26c91d7c256aebbf68149cf850c08fce888a68f99a956bed35f003bb61,development,False,8aa5eab57abc3d35092762ecec4be3cba9652fd7f97b9181a3e26afb879fd2cb,llm_v2_1_stability,5883,1182,0,match
DEV-F559CDABC2,0361KG-薪酬管理岗 (职位编号:0361KG),"1、负责分公司员工薪酬规划及管理,包含但不限于奖金分配、调薪、定调薪、薪资发放、福利管理等;2、负责人力成本预算管理(包括工资、福利、社保等),进行月底监控、季度及年终等统计分析,确保人力投入产出科学合理,指标控制在预算执行率范围之内;3、负责出具各类薪酬分析报告,探索薪酬线上化、自动化、可视化管理,为管理提供数据的辅助支持;4、完成上级主管交办的各项工作。 任职资格:1、对数据高度敏感,具备良好的数据分析能力,逻辑思维能力强,条理清晰;2、擅长运用Excel、python等数据工具处理实际问题;3、具备良好的责任意识,耐心细致。",,1,auxiliary,False,medium,2、擅长运用Excel、python等数据工具处理实际问题,岗位核心职能是薪酬规划、薪资发放、福利管理、人力成本预算和薪酬分析，属于人力资源薪酬管理岗；原文明示 Excel、Python、薪酬分析报告、线上化、自动化、可视化管理，因此不能判 0。但这些数字工具和数据分析主要是为薪酬管理提供辅助支持，而不是数据平台、系统开发、算法建模或自动化系统本身作为岗位主要交付，所以更稳妥判 1 / auxiliary。没有 AI/机器学习模型职责，strict_ai 为 false。,604,development,auxiliary,False,1,1_vs_2,探索薪酬线上化、自动化、可视化管理|擅长运用Excel、python等数据工具处理实际问题,数字技术用于薪酬管理辅助，主要产出仍是薪酬规划与分析。移除后岗位仍成立。线上化探索为抽象表述，无系统开发交付；python仅用于数据处理，非核心数据产品建设，故为1而非2。无AI，不为3。,medium,f877b03e993e0989f2c62ba9044a83aac6cbd11df18bd05aa1642b1097e43286,deepseek-v4-pro,2.1.0,2.1.0,aa500b26c91d7c256aebbf68149cf850c08fce888a68f99a956bed35f003bb61,development,False,d3c9941eee4597d6ee68bce9bc0a098d449811f4bf8235ac1c305aacfbc1bb75,llm_v2_1_stability,4874,604,0,match
